Order_ID,Order_Date,Category,Product,Unit_Price,Quantity,Total_Price,Discount_Percent,Discount_Amount,Final_Price,Customer_Segment,Region,Payment_Method,Shipping_Method
ORD13155,2024-08-07,Home & Kitchen,Bed Sheets,79.67,1,79.67,0.0,0.0,79.67,Regular,East,UPI,Standard
ORD13156,2024-08-07,Clothing,Dress,50.28,1,50.28,14.5,7.29,42.99,Regular,West,Debit Card,Express
ORD13157,2024-08-07,Home & Kitchen,Blender,104.13,3,312.39,0.0,0.0,312.39,Regular,North,UPI,Standard
ORD13158,2024-08-07,Home & Kitchen,Cookware Set,181.7,1,181.7,27.1,49.24,132.46,New,West,Debit Card,Express
ORD13159,2024-08-07,Clothing,Jeans,21.26,2,42.52,0.0,0.0,42.52,Regular,North,Credit Card,Standard
ORD13160,2024-08-07,Home & Kitchen,Vacuum Cleaner,242.08,1,242.08,20.8,50.35,191.73,Regular,South,Cash on Delivery,Standard
ORD13161,2024-08-07,Clothing,Sneakers,111.54,1,111.54,0.0,0.0,111.54,Premium,South,Credit Card,Same Day
ORD13162,2024-08-07,Clothing,Dress,34.38,2,68.76,0.0,0.0,68.76,Regular,South,Debit Card,Standard
ORD13163,2024-08-07,Books,Fiction Novel,22.8,1,22.8,5.6,1.28,21.52,New,West,Cash on Delivery,Express
ORD13164,2024-08-07,Sports,Tennis Racket,454.44,1,454.44,21.5,97.7,356.74,Regular,South,Credit Card,Express
ORD13165,2024-08-07,Sports,Running Shoes,341.68,1,341.68,0.0,0.0,341.68,Regular,North,Credit Card,Standard
ORD13166,2024-08-07,Books,Textbook,27.65,1,27.65,12.0,3.32,24.33,Regular,North,UPI,Standard
ORD13167,2024-08-07,Home & Kitchen,Bed Sheets,218.66,1,218.66,0.0,0.0,218.66,Premium,East,Credit Card,Standard
ORD13168,2024-08-07,Home & Kitchen,Bed Sheets,116.23,1,116.23,0.0,0.0,116.23,Regular,East,UPI,Standard
ORD13169,2024-08-07,Clothing,Dress,26.57,1,26.57,0.0,0.0,26.57,Regular,South,UPI,Standard
ORD13170,2024-08-07,Sports,Bicycle,281.05,1,281.05,0.0,0.0,281.05,Premium,North,Debit Card,Express
ORD13171,2024-08-07,Electronics,Tablet,693.87,1,693.87,0.0,0.0,693.87,Regular,East,UPI,Express
ORD13172,2024-08-07,Electronics,Headphones,264.23,1,264.23,5.6,14.8,249.43,New,South,Credit Card,Standard
ORD13173,2024-08-07,Home & Kitchen,Bed Sheets,266.34,1,266.34,0.0,0.0,266.34,New,West,UPI,Express
ORD13174,2024-08-08,Electronics,Smartphone,1257.94,1,1257.94,0.0,0.0,1257.94,Regular,South,Credit Card,Standard
ORD13175,2024-08-08,Clothing,Dress,130.16,1,130.16,0.0,0.0,130.16,Regular,North,Credit Card,Standard
ORD13176,2024-08-08,Electronics,Tablet,1138.97,1,1138.97,15.5,176.54,962.43,Regular,South,Cash on Delivery,Standard
ORD13177,2024-08-08,Home & Kitchen,Cookware Set,209.09,1,209.09,0.0,0.0,209.09,Regular,North,Cash on Delivery,Standard
ORD13178,2024-08-08,Books,Non-Fiction,31.47,1,31.47,0.0,0.0,31.47,Premium,East,Credit Card,Standard
ORD13179,2024-08-08,Home & Kitchen,Blender,149.92,1,149.92,7.2,10.79,139.13,Premium,North,UPI,Standard
ORD13180,2024-08-08,Books,Fiction Novel,39.94,1,39.94,0.0,0.0,39.94,Premium,East,Cash on Delivery,Express
ORD13181,2024-08-08,Books,Magazine,11.69,1,11.69,19.8,2.31,9.38,Premium,West,Credit Card,Standard
ORD13182,2024-08-08,Home & Kitchen,Blender,182.1,1,182.1,0.0,0.0,182.1,Premium,North,Debit Card,Express
ORD13183,2024-08-08,Clothing,Jeans,28.57,1,28.57,0.0,0.0,28.57,Regular,South,UPI,Standard
ORD13184,2024-08-08,Electronics,Smartwatch,236.73,2,473.46,0.0,0.0,473.46,Regular,North,Credit Card,Standard
ORD13185,2024-08-08,Books,Fiction Novel,34.73,1,34.73,0.0,0.0,34.73,Regular,West,UPI,Standard
ORD13186,2024-08-09,Home & Kitchen,Cookware Set,290.5,1,290.5,0.0,0.0,290.5,Regular,South,UPI,Standard
ORD13187,2024-08-09,Sports,Dumbbells,370.67,1,370.67,0.0,0.0,370.67,New,East,Credit Card,Standard
ORD13188,2024-08-09,Electronics,Tablet,997.66,1,997.66,0.0,0.0,997.66,Premium,South,Credit Card,Standard
ORD13189,2024-08-09,Books,Non-Fiction,6.91,1,6.91,0.0,0.0,6.91,Premium,North,Debit Card,Standard
ORD13190,2024-08-09,Sports,Dumbbells,33.91,1,33.91,0.0,0.0,33.91,Regular,East,Credit Card,Standard
ORD13191,2024-08-10,Electronics,Headphones,1218.68,1,1218.68,0.0,0.0,1218.68,Regular,South,Credit Card,Standard
ORD13192,2024-08-10,Clothing,T-Shirt,114.06,1,114.06,0.0,0.0,114.06,Premium,North,UPI,Express
ORD13193,2024-08-10,Home & Kitchen,Vacuum Cleaner,152.28,2,304.56,12.5,38.07,266.49,Premium,East,Debit Card,Standard
ORD13194,2024-08-10,Electronics,Tablet,644.23,1,644.23,0.0,0.0,644.23,New,West,Credit Card,Standard
ORD13195,2024-08-10,Sports,Yoga Mat,86.86,2,173.72,0.0,0.0,173.72,Premium,North,Debit Card,Express
ORD13196,2024-08-10,Sports,Bicycle,278.18,1,278.18,26.0,72.33,205.85,New,West,Credit Card,Standard
ORD13197,2024-08-10,Electronics,Laptop,474.97,1,474.97,0.0,0.0,474.97,Premium,North,Credit Card,Express
ORD13198,2024-08-10,Electronics,Smartphone,1249.88,1,1249.88,18.8,234.98,1014.9,New,East,Debit Card,Standard
ORD13199,2024-08-10,Home & Kitchen,Vacuum Cleaner,257.13,1,257.13,0.0,0.0,257.13,New,North,Debit Card,Express
ORD13200,2024-08-10,Books,Comic Book,49.54,1,49.54,0.0,0.0,49.54,New,South,Debit Card,Standard
ORD13201,2024-08-10,Books,Comic Book,23.43,1,23.43,0.0,0.0,23.43,Premium,North,Debit Card,Standard
ORD13202,2024-08-10,Electronics,Laptop,1262.5,1,1262.5,0.0,0.0,1262.5,Regular,South,Debit Card,Standard
ORD13203,2024-08-10,Books,Fiction Novel,23.72,1,23.72,10.6,2.51,21.21,Premium,West,UPI,Standard
ORD13204,2024-08-10,Electronics,Laptop,926.78,1,926.78,8.0,74.14,852.64,Regular,West,Debit Card,Standard
ORD13205,2024-08-10,Home & Kitchen,Cookware Set,162.57,1,162.57,7.5,12.19,150.38,Regular,West,Credit Card,Standard
ORD13206,2024-08-11,Sports,Tennis Racket,173.32,1,173.32,10.3,17.85,155.47,Regular,West,Cash on Delivery,Standard
ORD13207,2024-08-11,Home & Kitchen,Cookware Set,36.71,1,36.71,12.6,4.63,32.08,New,West,Cash on Delivery,Standard
ORD13208,2024-08-11,Books,Textbook,25.47,1,25.47,0.0,0.0,25.47,New,East,UPI,Express
ORD13209,2024-08-11,Books,Fiction Novel,38.71,1,38.71,0.0,0.0,38.71,Premium,North,Debit Card,Standard
ORD13210,2024-08-11,Home & Kitchen,Coffee Maker,31.96,1,31.96,0.0,0.0,31.96,Regular,North,Debit Card,Express
ORD13211,2024-08-11,Sports,Running Shoes,48.48,1,48.48,0.0,0.0,48.48,Premium,South,Credit Card,Express
ORD13212,2024-08-11,Sports,Dumbbells,29.16,2,58.32,0.0,0.0,58.32,New,North,UPI,Standard
ORD13213,2024-08-11,Sports,Yoga Mat,11.85,3,35.55,0.0,0.0,35.55,New,North,UPI,Express
ORD13214,2024-08-11,Sports,Running Shoes,252.52,1,252.52,0.0,0.0,252.52,Regular,East,Credit Card,Express
ORD13215,2024-08-11,Books,Non-Fiction,32.75,1,32.75,0.0,0.0,32.75,Regular,West,Credit Card,Standard
ORD13216,2024-08-11,Sports,Yoga Mat,330.19,1,330.19,21.5,70.99,259.2,Regular,East,UPI,Same Day
ORD13217,2024-08-11,Clothing,Jacket,39.85,1,39.85,0.0,0.0,39.85,New,South,Credit Card,Standard
ORD13218,2024-08-11,Clothing,T-Shirt,47.22,1,47.22,0.0,0.0,47.22,New,North,Debit Card,Express
ORD13219,2024-08-11,Clothing,T-Shirt,113.66,1,113.66,0.0,0.0,113.66,Regular,South,Credit Card,Standard
ORD13220,2024-08-11,Clothing,T-Shirt,96.83,1,96.83,0.0,0.0,96.83,Regular,East,UPI,Standard
ORD13221,2024-08-11,Clothing,Jacket,45.42,1,45.42,0.0,0.0,45.42,Regular,South,Debit Card,Standard
ORD13222,2024-08-11,Sports,Running Shoes,454.34,1,454.34,0.0,0.0,454.34,Regular,North,Credit Card,Standard
ORD13223,2024-08-11,Home & Kitchen,Blender,95.76,1,95.76,0.0,0.0,95.76,Premium,South,UPI,Standard
ORD13224,2024-08-11,Electronics,Headphones,997.57,1,997.57,6.7,66.84,930.73,Regular,East,Credit Card,Same Day
ORD13225,2024-08-11,Electronics,Headphones,817.21,1,817.21,7.9,64.56,752.65,Regular,East,UPI,Standard
ORD13226,2024-08-11,Sports,Dumbbells,325.91,1,325.91,0.0,0.0,325.91,New,East,UPI,Same Day
ORD13227,2024-08-11,Home & Kitchen,Cookware Set,113.91,1,113.91,0.0,0.0,113.91,Premium,West,Credit Card,Standard
ORD13228,2024-08-12,Sports,Tennis Racket,166.91,1,166.91,0.0,0.0,166.91,Regular,East,UPI,Standard
ORD13229,2024-08-12,Home & Kitchen,Vacuum Cleaner,294.1,1,294.1,0.0,0.0,294.1,Premium,North,Cash on Delivery,Standard
ORD13230,2024-08-12,Electronics,Smartwatch,153.59,1,153.59,13.3,20.43,133.16,Premium,East,Credit Card,Express
ORD13231,2024-08-12,Books,Non-Fiction,12.74,1,12.74,0.0,0.0,12.74,Premium,North,UPI,Standard
ORD13232,2024-08-12,Clothing,Sneakers,120.62,1,120.62,0.0,0.0,120.62,New,North,Debit Card,Standard
ORD13233,2024-08-12,Electronics,Smartphone,709.41,1,709.41,0.0,0.0,709.41,New,North,Debit Card,Standard
ORD13234,2024-08-12,Books,Magazine,6.16,1,6.16,0.0,0.0,6.16,Regular,East,UPI,Standard
ORD13235,2024-08-12,Electronics,Headphones,1069.73,1,1069.73,0.0,0.0,1069.73,Regular,East,Debit Card,Standard
ORD13236,2024-08-12,Books,Non-Fiction,11.78,1,11.78,13.6,1.6,10.18,Premium,North,Credit Card,Express
ORD13237,2024-08-12,Home & Kitchen,Vacuum Cleaner,185.36,1,185.36,0.0,0.0,185.36,Premium,North,Credit Card,Standard
ORD13238,2024-08-12,Sports,Bicycle,36.0,1,36.0,0.0,0.0,36.0,Premium,West,UPI,Standard
ORD13239,2024-08-12,Books,Comic Book,26.39,1,26.39,0.0,0.0,26.39,Regular,North,Debit Card,Express
ORD13240,2024-08-12,Books,Magazine,11.55,1,11.55,0.0,0.0,11.55,Premium,South,Debit Card,Standard
ORD13241,2024-08-12,Sports,Bicycle,172.13,1,172.13,0.0,0.0,172.13,Premium,West,Credit Card,Standard
ORD13242,2024-08-13,Clothing,Dress,130.05,1,130.05,16.7,21.72,108.33,Premium,East,UPI,Express
ORD13243,2024-08-13,Sports,Tennis Racket,328.21,1,328.21,0.0,0.0,328.21,Regular,East,Debit Card,Standard
ORD13244,2024-08-13,Home & Kitchen,Coffee Maker,107.4,1,107.4,0.0,0.0,107.4,Regular,South,Debit Card,Express
ORD13245,2024-08-13,Clothing,T-Shirt,130.79,1,130.79,15.2,19.88,110.91,Premium,South,UPI,Standard
ORD13246,2024-08-13,Home & Kitchen,Vacuum Cleaner,235.22,1,235.22,0.0,0.0,235.22,New,North,UPI,Standard
ORD13247,2024-08-13,Sports,Dumbbells,66.33,1,66.33,0.0,0.0,66.33,Regular,North,Credit Card,Standard
ORD13248,2024-08-13,Home & Kitchen,Cookware Set,285.37,2,570.74,0.0,0.0,570.74,New,West,Credit Card,Standard
ORD13249,2024-08-14,Sports,Tennis Racket,62.25,1,62.25,0.0,0.0,62.25,New,South,Credit Card,Standard
ORD13250,2024-08-14,Electronics,Laptop,281.67,1,281.67,0.0,0.0,281.67,Regular,East,Debit Card,Standard
ORD13251,2024-08-14,Home & Kitchen,Blender,102.12,1,102.12,0.0,0.0,102.12,Premium,South,UPI,Standard
ORD13252,2024-08-14,Clothing,Jeans,88.21,1,88.21,0.0,0.0,88.21,Premium,South,UPI,Standard
ORD13253,2024-08-14,Books,Magazine,14.0,1,14.0,0.0,0.0,14.0,New,East,UPI,Same Day
ORD13254,2024-08-14,Sports,Running Shoes,147.53,1,147.53,0.0,0.0,147.53,New,East,UPI,Express
ORD13255,2024-08-14,Sports,Tennis Racket,62.2,1,62.2,15.2,9.45,52.75,Regular,East,Credit Card,Standard
ORD13256,2024-08-14,Books,Magazine,16.6,1,16.6,17.6,2.92,13.68,New,South,UPI,Standard
ORD13257,2024-08-14,Electronics,Headphones,214.22,1,214.22,0.0,0.0,214.22,Regular,East,Debit Card,Standard
ORD13258,2024-08-14,Sports,Yoga Mat,58.36,1,58.36,15.1,8.81,49.55,Premium,East,Cash on Delivery,Standard
ORD13259,2024-08-14,Books,Textbook,20.45,1,20.45,0.0,0.0,20.45,Premium,West,Debit Card,Standard
ORD13260,2024-08-15,Home & Kitchen,Blender,41.56,1,41.56,0.0,0.0,41.56,New,South,UPI,Same Day
ORD13261,2024-08-15,Books,Fiction Novel,16.72,1,16.72,0.0,0.0,16.72,New,North,UPI,Express
ORD13262,2024-08-15,Home & Kitchen,Coffee Maker,149.69,3,449.07,0.0,0.0,449.07,Premium,South,Cash on Delivery,Standard
ORD13263,2024-08-15,Home & Kitchen,Bed Sheets,254.88,1,254.88,0.0,0.0,254.88,New,West,Credit Card,Standard
ORD13264,2024-08-15,Home & Kitchen,Cookware Set,258.27,1,258.27,23.3,60.18,198.09,Premium,North,Credit Card,Express
ORD13265,2024-08-15,Electronics,Tablet,546.36,1,546.36,0.0,0.0,546.36,Regular,East,UPI,Standard
ORD13266,2024-08-15,Books,Comic Book,29.68,1,29.68,0.0,0.0,29.68,Regular,North,Cash on Delivery,Same Day
ORD13267,2024-08-15,Electronics,Smartphone,408.33,1,408.33,0.0,0.0,408.33,Regular,West,Credit Card,Express
ORD13268,2024-08-15,Books,Magazine,15.24,1,15.24,0.0,0.0,15.24,Regular,West,Debit Card,Express
ORD13269,2024-08-15,Sports,Tennis Racket,241.89,1,241.89,0.0,0.0,241.89,Premium,West,UPI,Standard
ORD13270,2024-08-15,Home & Kitchen,Coffee Maker,112.62,1,112.62,17.7,19.93,92.69,Premium,North,UPI,Same Day
ORD13271,2024-08-15,Electronics,Laptop,949.87,1,949.87,0.0,0.0,949.87,Premium,South,Cash on Delivery,Standard
ORD13272,2024-08-15,Home & Kitchen,Vacuum Cleaner,101.69,1,101.69,0.0,0.0,101.69,New,South,Cash on Delivery,Express
ORD13273,2024-08-15,Clothing,Jeans,50.29,1,50.29,15.4,7.74,42.55,New,West,Credit Card,Same Day
ORD13274,2024-08-15,Electronics,Smartphone,471.82,1,471.82,0.0,0.0,471.82,Regular,West,Credit Card,Standard
ORD13275,2024-08-15,Sports,Yoga Mat,342.63,1,342.63,0.0,0.0,342.63,Regular,North,Credit Card,Standard
ORD13276,2024-08-15,Books,Magazine,18.0,1,18.0,0.0,0.0,18.0,Regular,East,Cash on Delivery,Standard
ORD13277,2024-08-15,Sports,Bicycle,433.48,1,433.48,13.3,57.65,375.83,Premium,South,Debit Card,Standard
ORD13278,2024-08-15,Home & Kitchen,Coffee Maker,268.8,1,268.8,22.7,61.02,207.78,Regular,East,UPI,Same Day
ORD13279,2024-08-15,Clothing,Jacket,24.75,1,24.75,29.6,7.33,17.42,Regular,South,Credit Card,Standard
ORD13280,2024-08-16,Sports,Bicycle,62.49,1,62.49,8.6,5.37,57.12,Premium,North,Credit Card,Express
ORD13281,2024-08-16,Clothing,Jacket,59.02,2,118.04,0.0,0.0,118.04,New,West,Debit Card,Same Day
ORD13282,2024-08-16,Sports,Tennis Racket,155.29,1,155.29,0.0,0.0,155.29,Regular,East,Credit Card,Same Day
ORD13283,2024-08-16,Home & Kitchen,Bed Sheets,186.32,1,186.32,0.0,0.0,186.32,Premium,South,Credit Card,Standard
ORD13284,2024-08-16,Books,Textbook,16.67,1,16.67,12.1,2.02,14.65,Regular,North,Debit Card,Standard
ORD13285,2024-08-16,Electronics,Tablet,1235.0,1,1235.0,0.0,0.0,1235.0,Premium,South,Debit Card,Express
ORD13286,2024-08-16,Electronics,Headphones,567.77,1,567.77,0.0,0.0,567.77,Regular,East,Credit Card,Express
ORD13287,2024-08-16,Electronics,Smartphone,619.05,2,1238.1,0.0,0.0,1238.1,New,East,Credit Card,Standard
ORD13288,2024-08-16,Sports,Bicycle,394.07,1,394.07,5.6,22.07,372.0,Regular,South,Credit Card,Standard
ORD13289,2024-08-16,Clothing,Dress,141.26,1,141.26,0.0,0.0,141.26,Regular,South,Debit Card,Express
ORD13290,2024-08-16,Books,Fiction Novel,45.98,1,45.98,0.0,0.0,45.98,Premium,North,Credit Card,Standard
ORD13291,2024-08-16,Home & Kitchen,Blender,213.09,1,213.09,0.0,0.0,213.09,New,West,Debit Card,Express
ORD13292,2024-08-16,Electronics,Smartphone,565.13,1,565.13,14.7,83.07,482.06,Regular,East,Credit Card,Express
ORD13293,2024-08-16,Sports,Bicycle,260.88,3,782.64,0.0,0.0,782.64,Premium,East,UPI,Standard
ORD13294,2024-08-16,Home & Kitchen,Coffee Maker,95.41,2,190.82,0.0,0.0,190.82,Premium,North,Debit Card,Standard
ORD13295,2024-08-16,Home & Kitchen,Cookware Set,81.31,1,81.31,0.0,0.0,81.31,Premium,West,Debit Card,Express
ORD13296,2024-08-16,Clothing,T-Shirt,143.24,1,143.24,0.0,0.0,143.24,Regular,West,Credit Card,Standard
ORD13297,2024-08-16,Clothing,Jacket,107.37,1,107.37,0.0,0.0,107.37,Premium,North,Debit Card,Standard
ORD13298,2024-08-16,Electronics,Headphones,303.91,1,303.91,0.0,0.0,303.91,Regular,West,UPI,Same Day
ORD13299,2024-08-16,Sports,Dumbbells,94.63,1,94.63,0.0,0.0,94.63,Premium,West,UPI,Express
ORD13300,2024-08-17,Sports,Running Shoes,89.92,1,89.92,0.0,0.0,89.92,Premium,West,Debit Card,Same Day
ORD13301,2024-08-17,Sports,Tennis Racket,257.15,1,257.15,8.0,20.57,236.58,Premium,East,UPI,Express
ORD13302,2024-08-17,Electronics,Headphones,1209.68,1,1209.68,0.0,0.0,1209.68,Regular,East,Debit Card,Standard
ORD13303,2024-08-17,Electronics,Laptop,727.48,1,727.48,0.0,0.0,727.48,Premium,North,Debit Card,Standard
ORD13304,2024-08-17,Sports,Dumbbells,442.81,2,885.62,0.0,0.0,885.62,New,North,UPI,Standard
ORD13305,2024-08-17,Sports,Dumbbells,432.35,1,432.35,0.0,0.0,432.35,Premium,West,Debit Card,Express
ORD13306,2024-08-17,Home & Kitchen,Vacuum Cleaner,106.92,1,106.92,14.9,15.93,90.99,Regular,North,UPI,Standard
ORD13307,2024-08-17,Home & Kitchen,Vacuum Cleaner,188.54,1,188.54,0.0,0.0,188.54,Premium,South,Credit Card,Standard
ORD13308,2024-08-17,Clothing,Dress,38.38,1,38.38,0.0,0.0,38.38,Regular,East,Credit Card,Express
ORD13309,2024-08-17,Books,Comic Book,31.81,1,31.81,0.0,0.0,31.81,New,West,Cash on Delivery,Express
ORD13310,2024-08-17,Electronics,Smartphone,1365.97,2,2731.94,0.0,0.0,2731.94,New,South,UPI,Same Day
ORD13311,2024-08-17,Clothing,T-Shirt,127.12,1,127.12,0.0,0.0,127.12,Premium,West,UPI,Same Day
ORD13312,2024-08-17,Home & Kitchen,Blender,117.84,1,117.84,0.0,0.0,117.84,Premium,North,Debit Card,Standard
ORD13313,2024-08-17,Sports,Tennis Racket,476.86,1,476.86,0.0,0.0,476.86,Premium,West,UPI,Express
ORD13314,2024-08-17,Clothing,Jacket,142.08,1,142.08,0.0,0.0,142.08,Regular,South,Credit Card,Standard
ORD13315,2024-08-17,Home & Kitchen,Bed Sheets,46.84,1,46.84,13.9,6.51,40.33,Regular,North,UPI,Standard
ORD13316,2024-08-17,Books,Comic Book,26.51,1,26.51,0.0,0.0,26.51,Regular,East,Cash on Delivery,Express
ORD13317,2024-08-17,Home & Kitchen,Vacuum Cleaner,117.8,1,117.8,0.0,0.0,117.8,Regular,West,Credit Card,Standard
ORD13318,2024-08-17,Home & Kitchen,Coffee Maker,156.53,1,156.53,21.3,33.34,123.19,Premium,South,Credit Card,Standard
ORD13319,2024-08-17,Clothing,Jeans,28.56,1,28.56,17.1,4.88,23.68,Regular,East,Debit Card,Express
ORD13320,2024-08-17,Clothing,T-Shirt,45.72,1,45.72,0.0,0.0,45.72,New,West,Credit Card,Standard
ORD13321,2024-08-17,Electronics,Smartwatch,419.1,1,419.1,0.0,0.0,419.1,Premium,South,Credit Card,Standard
ORD13322,2024-08-17,Home & Kitchen,Cookware Set,284.11,1,284.11,0.0,0.0,284.11,New,North,Credit Card,Express
ORD13323,2024-08-17,Electronics,Smartphone,1301.45,1,1301.45,16.2,210.83,1090.62,Premium,South,Debit Card,Same Day
ORD13324,2024-08-18,Books,Non-Fiction,17.74,1,17.74,14.6,2.59,15.15,Regular,South,UPI,Standard
ORD13325,2024-08-18,Electronics,Headphones,76.87,1,76.87,0.0,0.0,76.87,Regular,South,Debit Card,Standard
ORD13326,2024-08-18,Books,Non-Fiction,19.02,1,19.02,0.0,0.0,19.02,New,North,Credit Card,Express
ORD13327,2024-08-18,Sports,Yoga Mat,91.9,2,183.8,0.0,0.0,183.8,New,West,Debit Card,Express
ORD13328,2024-08-18,Home & Kitchen,Cookware Set,81.69,1,81.69,0.0,0.0,81.69,Premium,South,Debit Card,Same Day
ORD13329,2024-08-18,Electronics,Laptop,1422.65,1,1422.65,0.0,0.0,1422.65,Regular,North,UPI,Standard
ORD13330,2024-08-18,Sports,Running Shoes,358.23,2,716.46,0.0,0.0,716.46,Premium,North,Credit Card,Same Day
ORD13331,2024-08-18,Sports,Dumbbells,161.52,2,323.04,0.0,0.0,323.04,New,South,UPI,Express
ORD13332,2024-08-18,Electronics,Smartphone,1077.37,1,1077.37,0.0,0.0,1077.37,Premium,South,UPI,Standard
ORD13333,2024-08-18,Home & Kitchen,Blender,119.52,1,119.52,0.0,0.0,119.52,Premium,East,Credit Card,Express
ORD13334,2024-08-18,Books,Non-Fiction,49.63,1,49.63,5.4,2.68,46.95,Regular,West,Credit Card,Express
ORD13335,2024-08-18,Electronics,Tablet,537.33,1,537.33,0.0,0.0,537.33,Premium,East,UPI,Standard
ORD13336,2024-08-18,Home & Kitchen,Vacuum Cleaner,167.26,1,167.26,8.0,13.38,153.88,Premium,North,UPI,Standard
ORD13337,2024-08-18,Electronics,Smartwatch,62.97,1,62.97,0.0,0.0,62.97,Regular,North,UPI,Express
ORD13338,2024-08-18,Books,Non-Fiction,45.37,1,45.37,0.0,0.0,45.37,Premium,East,UPI,Express
ORD13339,2024-08-18,Home & Kitchen,Blender,173.2,1,173.2,13.5,23.38,149.82,New,East,Credit Card,Standard
ORD13340,2024-08-18,Home & Kitchen,Cookware Set,26.23,1,26.23,19.2,5.04,21.19,Premium,North,UPI,Standard
ORD13341,2024-08-18,Sports,Yoga Mat,346.45,1,346.45,0.0,0.0,346.45,Premium,North,UPI,Same Day
ORD13342,2024-08-18,Sports,Yoga Mat,353.39,1,353.39,0.0,0.0,353.39,Regular,East,Credit Card,Standard
ORD13343,2024-08-18,Sports,Tennis Racket,448.92,1,448.92,0.0,0.0,448.92,Regular,East,Debit Card,Same Day
ORD13344,2024-08-18,Sports,Running Shoes,416.95,1,416.95,0.0,0.0,416.95,Premium,South,UPI,Standard
ORD13345,2024-08-19,Home & Kitchen,Cookware Set,143.05,1,143.05,0.0,0.0,143.05,Regular,South,Cash on Delivery,Express
ORD13346,2024-08-19,Electronics,Tablet,132.72,1,132.72,0.0,0.0,132.72,Premium,South,Credit Card,Standard
ORD13347,2024-08-19,Books,Magazine,19.56,1,19.56,22.1,4.32,15.24,Regular,East,Cash on Delivery,Standard
ORD13348,2024-08-19,Books,Comic Book,25.84,2,51.68,0.0,0.0,51.68,Premium,North,Debit Card,Express
ORD13349,2024-08-19,Clothing,Jeans,117.02,1,117.02,0.0,0.0,117.02,Premium,East,Credit Card,Express
ORD13350,2024-08-19,Clothing,Sneakers,139.3,1,139.3,23.8,33.15,106.15,Regular,North,Debit Card,Standard
ORD13351,2024-08-20,Electronics,Smartphone,943.99,1,943.99,0.0,0.0,943.99,Regular,North,Credit Card,Standard
ORD13352,2024-08-20,Home & Kitchen,Cookware Set,120.06,1,120.06,0.0,0.0,120.06,Premium,North,Credit Card,Express
ORD13353,2024-08-20,Sports,Dumbbells,30.4,1,30.4,0.0,0.0,30.4,New,West,Credit Card,Same Day
ORD13354,2024-08-20,Electronics,Smartphone,753.41,1,753.41,0.0,0.0,753.41,Regular,West,UPI,Express
ORD13355,2024-08-20,Books,Non-Fiction,42.3,1,42.3,0.0,0.0,42.3,Regular,West,Credit Card,Same Day
ORD13356,2024-08-21,Sports,Bicycle,237.98,1,237.98,0.0,0.0,237.98,Premium,North,Debit Card,Standard
ORD13357,2024-08-21,Electronics,Smartphone,1275.0,1,1275.0,0.0,0.0,1275.0,Regular,East,Debit Card,Standard
ORD13358,2024-08-21,Books,Comic Book,39.24,1,39.24,5.3,2.08,37.16,Premium,North,Debit Card,Express
ORD13359,2024-08-21,Sports,Running Shoes,211.98,2,423.96,0.0,0.0,423.96,Premium,West,Cash on Delivery,Standard
ORD13360,2024-08-21,Books,Textbook,40.45,1,40.45,0.0,0.0,40.45,Regular,North,UPI,Express
ORD13361,2024-08-21,Home & Kitchen,Vacuum Cleaner,263.69,1,263.69,0.0,0.0,263.69,Regular,North,Credit Card,Standard
ORD13362,2024-08-21,Sports,Yoga Mat,335.82,1,335.82,0.0,0.0,335.82,Regular,West,Credit Card,Standard
ORD13363,2024-08-21,Sports,Tennis Racket,31.86,1,31.86,0.0,0.0,31.86,Premium,West,UPI,Standard
ORD13364,2024-08-21,Sports,Yoga Mat,265.83,1,265.83,0.0,0.0,265.83,Premium,South,UPI,Standard
ORD13365,2024-08-21,Home & Kitchen,Bed Sheets,103.36,1,103.36,0.0,0.0,103.36,Regular,East,UPI,Standard
ORD13366,2024-08-21,Clothing,Dress,17.91,1,17.91,0.0,0.0,17.91,Premium,East,Credit Card,Standard
ORD13367,2024-08-21,Electronics,Smartphone,620.3,1,620.3,0.0,0.0,620.3,Premium,South,Credit Card,Standard
ORD13368,2024-08-21,Electronics,Laptop,1062.17,1,1062.17,0.0,0.0,1062.17,New,North,Cash on Delivery,Express
ORD13369,2024-08-21,Sports,Dumbbells,88.79,1,88.79,0.0,0.0,88.79,Regular,West,UPI,Standard
ORD13370,2024-08-21,Electronics,Headphones,929.61,3,2788.83,29.0,808.76,1980.07,Premium,South,Debit Card,Express
ORD13371,2024-08-21,Clothing,Jacket,108.45,1,108.45,0.0,0.0,108.45,Premium,East,UPI,Express
ORD13372,2024-08-21,Clothing,Jacket,85.67,1,85.67,0.0,0.0,85.67,Regular,West,Credit Card,Standard
ORD13373,2024-08-21,Sports,Bicycle,385.91,1,385.91,0.0,0.0,385.91,New,West,Credit Card,Standard
ORD13374,2024-08-21,Clothing,Dress,131.14,1,131.14,0.0,0.0,131.14,Premium,East,Credit Card,Express
ORD13375,2024-08-21,Home & Kitchen,Blender,233.21,1,233.21,21.6,50.37,182.84,Regular,South,UPI,Express
ORD13376,2024-08-22,Electronics,Smartphone,375.35,1,375.35,0.0,0.0,375.35,Premium,South,UPI,Express
ORD13377,2024-08-22,Clothing,Dress,36.67,1,36.67,0.0,0.0,36.67,Regular,South,Credit Card,Same Day
